Unnamed: 0,t,Ii,I_ss,V0_Vm,V_E,tms
12044,1.2043999999998838,-3.3009064734419247,3.3009064734419247,-50.0,-50.0,4.39999999988383
12045,1.2044999999998838,-3.300905954588353,3.300905954588353,-50.0,-50.0,4.499999999883819
12046,1.2045999999998838,-3.300905431251693,3.300905431251693,-50.0,-50.0,4.599999999883808
12047,1.2046999999998838,-3.3009049474137835,3.3009049474137835,-50.0,-50.0,4.699999999883797
12048,1.2047999999998835,3529.994567755195,-3529.994567755195,50.0,50.0,4.799999999883564
12049,1.2048999999998835,3224.0656277994203,-3224.0656277994203,50.0,50.0,4.899999999883553
12050,1.2049999999998835,2956.6150039164427,-2956.6150039164427,50.0,50.0,4.999999999883542
12051,1.2050999999998837,2722.638889317232,-2722.638889317232,50.0,50.0,5.099999999883753
12052,1.2051999999998837,2517.785737475079,-2517.785737475079,50.0,50.0,5.199999999883742
12053,1.2052999999998837,2338.271223632655,-2338.271223632655,50.0,50.0,5.299999999883731
12054,1.2053999999998837,2180.8042935517738,-2180.8042935517738,50.0,50.0,5.39999999988372
12055,1.2054999999998837,2042.522853881809,-2042.522853881809,50.0,50.0,5.499999999883709
12056,1.2055999999998837,1920.93784695337,-1920.93784695337,50.0,50.0,5.599999999883698
12057,1.2056999999998836,1813.884616884124,-1813.884616884124,50.0,50.0,5.699999999883687
12058,1.2057999999998836,1719.4806162776,-1719.4806162776,50.0,50.0,5.799999999883676
12059,1.2058999999998836,1636.088627056214,-1636.088627056214,50.0,50.0,5.899999999883665
12060,1.2059999999998836,1562.2847763886002,-1562.2847763886002,50.0,50.0,5.999999999883654
12061,1.2060999999998836,1496.830722481781,-1496.830722481781,50.0,50.0,6.099999999883643
12062,1.2061999999998836,1438.6494666979904,-1438.6494666979904,50.0,50.0,6.199999999883632
12063,1.2062999999998836,1386.8043194039144,-1386.8043194039144,50.0,50.0,6.299999999883621
12064,1.2063999999998836,1340.480608016621,-1340.480608016621,50.0,50.0,6.39999999988361
12065,1.2064999999998836,1298.9697695893635,-1298.9697695893635,50.0,50.0,6.499999999883599
12066,1.2065999999998835,1261.6555177207074,-1261.6555177207074,50.0,50.0,6.599999999883588
12067,1.2066999999998835,1228.0018129277992,-1228.0018129277992,50.0,50.0,6.699999999883577
12068,1.2067999999998835,1197.5424010892132,-1197.5424010892132,50.0,50.0,6.799999999883566
12069,1.2068999999998835,1169.8717162064663,-1169.8717162064663,50.0,50.0,6.899999999883555
12070,1.2069999999998835,1144.6369689893932,-1144.6369689893932,50.0,50.0,6.999999999883544
12071,1.2070999999998837,1121.5312668547351,-1121.5312668547351,50.0,50.0,7.099999999883755
12072,1.2071999999998837,1100.287631110668,-1100.287631110668,50.0,50.0,7.199999999883744
12073,1.2072999999998837,1080.6737939567026,-1080.6737939567026,50.0,50.0,7.299999999883733
12074,1.2073999999998837,1062.4876738846003,-1062.4876738846003,50.0,50.0,7.399999999883722
12075,1.2074999999998834,1045.5534410397047,-1045.5534410397047,50.0,50.0,7.499999999883489
12076,1.2075999999998834,1029.7180953544746,-1029.7180953544746,50.0,50.0,7.599999999883478
12077,1.2076999999998834,1014.8484913266816,-1014.8484913266816,50.0,50.0,7.699999999883467
12078,1.2077999999998834,1000.828749719223,-1000.828749719223,50.0,50.0,7.799999999883456
12079,1.2078999999998834,987.558007812433,-987.558007812433,50.0,50.0,7.899999999883445
12080,1.2079999999998834,974.94846219728,-974.94846219728,50.0,50.0,7.999999999883434
12081,1.2080999999998834,962.9236670394366,-962.9236670394366,50.0,50.0,8.099999999883423
12082,1.2081999999998834,951.4170541434676,-951.4170541434676,50.0,50.0,8.199999999883412
12083,1.2082999999998834,940.3706458479268,-940.3706458479268,50.0,50.0,8.2999999998834
12084,1.2083999999998831,929.7339359654668,-929.7339359654668,50.0,50.0,8.399999999883168
12085,1.2084999999998831,919.4629165860138,-919.4629165860138,50.0,50.0,8.499999999883157
12086,1.208599999999883,909.519231346218,-909.519231346218,50.0,50.0,8.599999999883146
12087,1.208699999999883,899.8694395439214,-899.8694395439214,50.0,50.0,8.699999999883135
12088,1.2087999999998833,890.4843761171755,-890.4843761171755,50.0,50.0,8.799999999883346
12089,1.2088999999998833,881.3385948248068,-881.3385948248068,50.0,50.0,8.899999999883335
12090,1.2089999999998833,872.4098842521214,-872.4098842521214,50.0,50.0,8.999999999883324
12091,1.2090999999998833,863.6788468306177,-863.6788468306177,50.0,50.0,9.099999999883313
12092,1.2091999999998833,855.1285325976701,-855.1285325976701,50.0,50.0,9.199999999883302
12093,1.2092999999998832,846.7441209947214,-846.7441209947214,50.0,50.0,9.29999999988329
12094,1.2093999999998832,838.5126438969993,-838.5126438969993,50.0,50.0,9.39999999988328
12095,1.2094999999998832,830.4227447950302,-830.4227447950302,50.0,50.0,9.499999999883268
12096,1.2095999999998832,822.4644695329545,-822.4644695329545,50.0,50.0,9.599999999883257
12097,1.2096999999998832,814.62908405151,-814.62908405151,50.0,50.0,9.699999999883246
12098,1.2097999999998832,806.9089160520854,-806.9089160520854,50.0,50.0,9.799999999883235
12099,1.2098999999998832,799.2972173186886,-799.2972173186886,50.0,50.0,9.899999999883224
12100,1.2099999999998832,791.788043915844,-791.788043915844,50.0,50.0,9.999999999883213
12101,1.2100999999998832,784.3761519880728,-784.3761519880728,50.0,50.0,10.099999999883202
12102,1.2101999999998831,777.0569072944679,-777.0569072944679,50.0,50.0,10.199999999883191
12103,1.2102999999998831,769.8262061928864,-769.8262061928864,50.0,50.0,10.29999999988318
12104,1.2103999999998831,762.68040729218,-762.68040729218,50.0,50.0,10.39999999988317
12105,1.2104999999998831,755.6162717848081,-755.6162717848081,50.0,50.0,10.499999999883158
12106,1.210599999999883,748.6309116657036,-748.6309116657036,50.0,50.0,10.599999999883147
12107,1.210699999999883,741.7217445843834,-741.7217445843834,50.0,50.0,10.699999999883136
12108,1.210799999999883,734.8864548459233,-734.8864548459233,50.0,50.0,10.799999999883125
12109,1.210899999999883,728.1229588973124,-728.1229588973124,50.0,50.0,10.899999999883114
12110,1.210999999999883,721.429376047253,-721.429376047253,50.0,50.0,10.999999999883103
12111,1.211099999999883,714.8040023883167,-714.8040023883167,50.0,50.0,11.099999999883092
12112,1.211199999999883,708.2452887141898,-708.2452887141898,50.0,50.0,11.199999999883081
12113,1.211299999999883,701.751820570189,-701.751820570189,50.0,50.0,11.29999999988307
12114,1.211399999999883,695.3223015942147,-695.3223015942147,50.0,50.0,11.39999999988306
12115,1.211499999999883,688.9555385894248,-688.9555385894248,50.0,50.0,11.499999999883048
12116,1.211599999999883,682.6504286889087,-682.6504286889087,50.0,50.0,11.599999999883037
12117,1.211699999999883,676.4059481061446,-676.4059481061446,50.0,50.0,11.699999999883026
12118,1.211799999999883,670.2211426880535,-670.2211426880535,50.0,50.0,11.799999999883015
12119,1.211899999999883,664.095119049002,-664.095119049002,50.0,50.0,11.899999999883004
12120,1.211999999999883,658.0270375120327,-658.0270375120327,50.0,50.0,11.999999999882993
12121,1.212099999999883,652.0161055480725,-652.0161055480725,50.0,50.0,12.099999999882982
12122,1.212199999999883,646.0615721443288,-646.0615721443288,50.0,50.0,12.199999999882971
12123,1.212299999999883,640.1627232204206,-640.1627232204206,50.0,50.0,12.29999999988296
12124,1.212399999999883,634.318876971011,-634.318876971011,50.0,50.0,12.399999999882949
12125,1.212499999999883,628.5293806491669,-628.5293806491669,50.0,50.0,12.499999999882938
12126,1.2125999999998829,622.7936068843859,-622.7936068843859,50.0,50.0,12.599999999882927
12127,1.2126999999998829,617.1109512971761,-617.1109512971761,50.0,50.0,12.699999999882916
12128,1.2127999999998829,611.4808297783768,-611.4808297783768,50.0,50.0,12.799999999882905
12129,1.2128999999998828,605.9026765456933,-605.9026765456933,50.0,50.0,12.899999999882894
12130,1.2129999999998828,600.3759422028425,-600.3759422028425,50.0,50.0,12.999999999882883
12131,1.2130999999998828,594.9000922114436,-594.9000922114436,50.0,50.0,13.099999999882872
12132,1.2131999999998828,589.4746052095866,-589.4746052095866,50.0,50.0,13.199999999882861
12133,1.2132999999998828,584.0989722056468,-584.0989722056468,50.0,50.0,13.29999999988285
12134,1.2133999999998828,578.7726951336742,-578.7726951336742,50.0,50.0,13.399999999882839
12135,1.2134999999998828,573.4952861550046,-573.4952861550046,50.0,50.0,13.499999999882828
12136,1.2135999999998828,568.2662667260076,-568.2662667260076,50.0,50.0,13.599999999882817
12137,1.2136999999998828,563.0851669076998,-563.0851669076998,50.0,50.0,13.699999999882806
12138,1.2137999999998828,557.951524651955,-557.951524651955,50.0,50.0,13.799999999882795
12139,1.2138999999998827,552.86488542424,-552.86488542424,50.0,50.0,13.899999999882784
12140,1.2139999999998827,547.8248015628147,-547.8248015628147,50.0,50.0,13.999999999882773
12141,1.2140999999998827,542.8308319198555,-542.8308319198555,50.0,50.0,14.099999999882762
12142,1.2141999999998827,537.8825415461225,-537.8825415461225,50.0,50.0,14.19999999988275
12143,1.2142999999998827,532.9795011098719,-532.9795011098719,50.0,50.0,14.29999999988274
12144,1.214399999999883,528.1212870012597,-528.1212870012597,50.0,50.0,14.39999999988295
12145,1.214499999999883,523.3074806787129,-523.3074806787129,50.0,50.0,14.49999999988294
12146,1.2145999999998829,518.5376688279218,-518.5376688279218,50.0,50.0,14.599999999882929
12147,1.2146999999998829,513.8114427451817,-513.8114427451817,50.0,50.0,14.699999999882918
12148,1.2147999999998826,509.1283985316685,-509.1283985316685,50.0,50.0,14.799999999882685
12149,1.2148999999998826,504.4881365858793,-504.4881365858793,50.0,50.0,14.899999999882674
12150,1.2149999999998826,499.89026183201753,-499.89026183201753,50.0,50.0,14.999999999882663
12151,1.2150999999998826,495.33438325897646,-495.33438325897646,50.0,50.0,15.099999999882652
12152,1.2151999999998826,490.8201140986322,-490.8201140986322,50.0,50.0,15.19999999988264
12153,1.2152999999998826,486.3470713959889,-486.3470713959889,50.0,50.0,15.29999999988263
12154,1.2153999999998826,481.9148762023015,-481.9148762023015,50.0,50.0,15.399999999882619
12155,1.2154999999998826,477.52315324367805,-477.52315324367805,50.0,50.0,15.499999999882608
12156,1.2155999999998826,473.1715311200965,-473.1715311200965,50.0,50.0,15.599999999882597
12157,1.2156999999998823,468.8596419840547,-468.8596419840547,50.0,50.0,15.699999999882364
12158,1.2157999999998823,464.5871216731464,-464.5871216731464,50.0,50.0,15.799999999882353
12159,1.2158999999998823,460.3536094134512,-460.3536094134512,50.0,50.0,15.899999999882342
12160,1.2159999999998825,456.15874797347664,-456.15874797347664,50.0,50.0,15.999999999882553
12161,1.2160999999998825,452.0021834516209,-452.0021834516209,50.0,50.0,16.09999999988254
12162,1.2161999999998825,447.8835654189682,-447.8835654189682,50.0,50.0,16.19999999988253
12163,1.2162999999998825,443.8025466954826,-443.8025466954826,50.0,50.0,16.29999999988252
12164,1.2163999999998825,439.7587834248951,-439.7587834248951,50.0,50.0,16.39999999988251
12165,1.2164999999998825,435.7519348813753,-435.7519348813753,50.0,50.0,16.499999999882498
12166,1.2165999999998824,431.78166356769225,-431.78166356769225,50.0,50.0,16.599999999882485
12167,1.2166999999998824,427.84763509983776,-427.84763509983776,50.0,50.0,16.699999999882476
12168,1.2167999999998824,423.9495182695524,-423.9495182695524,50.0,50.0,16.799999999882466
12169,1.2168999999998824,420.0869849222741,-420.0869849222741,50.0,50.0,16.899999999882453
12170,1.2169999999998824,416.2597099569476,-416.2597099569476,50.0,50.0,16.99999999988244
12171,1.2170999999998824,412.467371149628,-412.467371149628,50.0,50.0,17.09999999988243
12172,1.2171999999998824,408.709649414655,-408.709649414655,50.0,50.0,17.199999999882422
12173,1.2172999999998824,404.9862284922964,-404.9862284922964,50.0,50.0,17.29999999988241
12174,1.2173999999998824,401.29679510216937,-401.29679510216937,50.0,50.0,17.399999999882397
12175,1.2174999999998823,397.6410388325052,-397.6410388325052,50.0,50.0,17.499999999882387
12176,1.2175999999998823,394.0186521185364,-394.0186521185364,50.0,50.0,17.599999999882378
12177,1.2176999999998823,390.42933017994136,-390.42933017994136,50.0,50.0,17.699999999882365
12178,1.2177999999998823,386.872771094136,-386.872771094136,50.0,50.0,17.799999999882353
12179,1.2178999999998823,383.3486756711493,-383.3486756711493,50.0,50.0,17.899999999882343
12180,1.2179999999998825,379.8567474674606,-379.8567474674606,50.0,50.0,17.999999999882554
12181,1.2180999999998825,376.3966928031554,-376.3966928031554,50.0,50.0,18.09999999988254
12182,1.2181999999998825,372.96822055522654,-372.96822055522654,50.0,50.0,18.199999999882532
12183,1.2182999999998825,369.5710424210205,-369.5710424210205,50.0,50.0,18.299999999882523
12184,1.2183999999998822,366.2048726077831,-366.2048726077831,50.0,50.0,18.39999999988229
12185,1.2184999999998822,362.8694280805941,-362.8694280805941,50.0,50.0,18.499999999882277
12186,1.2185999999998822,359.5644282440822,-359.5644282440822,50.0,50.0,18.599999999882264
12187,1.2186999999998822,356.2895951815866,-356.2895951815866,50.0,50.0,18.699999999882255
12188,1.2187999999998822,353.04465339282405,-353.04465339282405,50.0,50.0,18.799999999882246
12189,1.2188999999998822,349.8293300295688,-349.8293300295688,50.0,50.0,18.899999999882233
12190,1.2189999999998822,346.6433546420956,-346.6433546420956,50.0,50.0,18.99999999988222
12191,1.2190999999998822,343.48645935552366,-343.48645935552366,50.0,50.0,19.09999999988221
12192,1.2191999999998822,340.35837862328003,-340.35837862328003,50.0,50.0,19.199999999882202
12193,1.219299999999882,337.2588494036937,-337.2588494036937,50.0,50.0,19.29999999988197
12194,1.219399999999882,334.1876109734569,-334.1876109734569,50.0,50.0,19.399999999881956
12195,1.219499999999882,331.1444050955847,-331.1444050955847,50.0,50.0,19.499999999881943
12196,1.219599999999882,328.1289758268974,-328.1289758268974,50.0,50.0,19.599999999881934
12197,1.219699999999882,325.1410696286135,-325.1410696286135,50.0,50.0,19.699999999882145
12198,1.219799999999882,322.18043518651507,-322.18043518651507,50.0,50.0,19.799999999882132
12199,1.219899999999882,319.24682353352586,-319.24682353352586,50.0,50.0,19.899999999882123
12200,1.219999999999882,316.3399879256465,-316.3399879256465,50.0,50.0,19.999999999882114
12201,1.220099999999882,313.45968394916736,-313.45968394916736,50.0,50.0,20.0999999998821
12202,1.220199999999882,310.60566938254186,-310.60566938254186,50.0,50.0,20.19999999988209
12203,1.220299999999882,307.77770424857005,-307.77770424857005,50.0,50.0,20.29999999988208
12204,1.220399999999882,304.975550701589,-304.975550701589,50.0,50.0,20.39999999988207
12205,1.220499999999882,302.1989730923445,-302.1989730923445,50.0,50.0,20.499999999882057
12206,1.220599999999882,299.4477379103811,-299.4477379103811,50.0,50.0,20.599999999882044
12207,1.220699999999882,296.72161381596135,-296.72161381596135,50.0,50.0,20.699999999882035
12208,1.220799999999882,294.0203715738678,-294.0203715738678,50.0,50.0,20.799999999882026
12209,1.220899999999882,291.3437840341386,-291.3437840341386,50.0,50.0,20.899999999882013
12210,1.220999999999882,288.6916261043674,-288.6916261043674,50.0,50.0,20.999999999882
12211,1.221099999999882,286.06367473515746,-286.06367473515746,50.0,50.0,21.09999999988199
12212,1.221199999999882,283.45970892591987,-283.45970892591987,50.0,50.0,21.19999999988198
12213,1.221299999999882,280.879509769842,-280.879509769842,50.0,50.0,21.29999999988197
12214,1.221399999999882,278.32286023897484,-278.32286023897484,50.0,50.0,21.399999999881956
12215,1.221499999999882,275.7895453744664,-275.7895453744664,50.0,50.0,21.499999999881947
12216,1.221599999999882,273.2793521289768,-273.2793521289768,50.0,50.0,21.599999999881938
12217,1.221699999999882,270.7920694079696,-270.7920694079696,50.0,50.0,21.699999999882145
12218,1.221799999999882,268.32748806444,-268.32748806444,50.0,50.0,21.799999999882136
12219,1.221899999999882,265.8854008595478,-265.8854008595478,50.0,50.0,21.899999999882127
12220,1.2219999999998818,263.4656024242462,-263.4656024242462,50.0,50.0,21.999999999881894
12221,1.2220999999998818,261.0678892779884,-261.0678892779884,50.0,50.0,22.09999999988188
12222,1.2221999999998818,258.6920597984518,-258.6920597984518,50.0,50.0,22.199999999881868
12223,1.2222999999998818,256.3379141772417,-256.3379141772417,50.0,50.0,22.29999999988186
12224,1.2223999999998818,254.0052545154193,-254.0052545154193,50.0,50.0,22.39999999988185
12225,1.2224999999998818,251.69388461618664,-251.69388461618664,50.0,50.0,22.499999999881837
12226,1.2225999999998818,249.4036101499332,-249.4036101499332,50.0,50.0,22.599999999881824
12227,1.2226999999998818,247.13423847635957,-247.13423847635957,50.0,50.0,22.699999999881815
12228,1.2227999999998818,244.88557880827105,-244.88557880827105,50.0,50.0,22.799999999881805
12229,1.2228999999998815,242.65744203601813,-242.65744203601813,50.0,50.0,22.899999999881572
12230,1.2229999999998815,240.44964084600133,-240.44964084600133,50.0,50.0,22.99999999988156
12231,1.2230999999998815,238.2619895514144,-238.2619895514144,50.0,50.0,23.099999999881547
12232,1.2231999999998815,236.09430421379943,-236.09430421379943,50.0,50.0,23.199999999881538
12233,1.2232999999998817,233.94640251808,-233.94640251808,50.0,50.0,23.29999999988175
12234,1.2233999999998817,231.81810388630163,-231.81810388630163,50.0,50.0,23.399999999881736
12235,1.2234999999998817,229.7092293458964,-229.7092293458964,50.0,50.0,23.499999999881727
12236,1.2235999999998817,227.6196016014269,-227.6196016014269,50.0,50.0,23.599999999881717
12237,1.2236999999998817,225.5490449136389,-225.5490449136389,50.0,50.0,23.699999999881705
12238,1.2237999999998816,223.4973851815793,-223.4973851815793,50.0,50.0,23.799999999881692
12239,1.2238999999998816,221.46444986308205,-221.46444986308205,50.0,50.0,23.899999999881683
12240,1.2239999999998816,219.4500680421677,-219.4500680421677,50.0,50.0,23.999999999881673
12241,1.2240999999998816,217.4540703393857,-217.4540703393857,50.0,50.0,24.09999999988166
12242,1.2241999999998816,215.47628893802528,-215.47628893802528,50.0,50.0,24.199999999881648
12243,1.2242999999998816,213.5165575171792,-213.5165575171792,50.0,50.0,24.29999999988164
12244,1.2243999999998816,211.57471128598016,-211.57471128598016,50.0,50.0,24.39999999988163
12245,1.2244999999998816,209.65058695682444,-209.65058695682444,50.0,50.0,24.499999999881616
12246,1.2245999999998816,207.744022752658,-207.744022752658,50.0,50.0,24.599999999881604
12247,1.2246999999998816,205.8548583766501,-205.8548583766501,50.0,50.0,24.699999999881594
12248,1.2247999999998815,203.98293499142665,-203.98293499142665,50.0,50.0,24.799999999881585
12249,1.2248999999998815,202.1280951481374,-202.1280951481374,50.0,50.0,24.899999999881572
12250,1.2249999999998815,200.29018292617783,-200.29018292617783,50.0,50.0,24.99999999988156
12251,1.2250999999998815,198.4690437630483,-198.4690437630483,50.0,50.0,25.09999999988155
12252,1.2251999999998815,196.66452454539328,-196.66452454539328,50.0,50.0,25.19999999988154
12253,1.2252999999998817,194.87647355197123,-194.87647355197123,50.0,50.0,25.29999999988175
12254,1.2253999999998817,193.1047404342009,-193.1047404342009,50.0,50.0,25.39999999988174
12255,1.2254999999998817,191.34917621104043,-191.34917621104043,50.0,50.0,25.49999999988173
12256,1.2255999999998817,189.6096332831267,-189.6096332831267,50.0,50.0,25.599999999881717
12257,1.2256999999998814,187.8859653857028,-187.8859653857028,50.0,50.0,25.699999999881484
12258,1.2257999999998814,186.17802758968435,-186.17802758968435,50.0,50.0,25.79999999988147
12259,1.2258999999998814,184.4856763113641,-184.4856763113641,50.0,50.0,25.899999999881462
12260,1.2259999999998814,182.80876921060332,-182.80876921060332,50.0,50.0,25.999999999881453
12261,1.2260999999998814,181.147165328061,-181.147165328061,50.0,50.0,26.09999999988144
12262,1.2261999999998814,179.50072492983514,-179.50072492983514,50.0,50.0,26.199999999881427
12263,1.2262999999998814,177.86930962634057,-177.86930962634057,50.0,50.0,26.29999999988142
12264,1.2263999999998814,176.25278221703277,-176.25278221703277,50.0,50.0,26.39999999988141
12265,1.2264999999998814,174.65100680612628,-174.65100680612628,50.0,50.0,26.499999999881396
12266,1.2265999999998811,173.06384868151284,-173.06384868151284,50.0,50.0,26.599999999881163
12267,1.226699999999881,171.49117442686872,-171.49117442686872,50.0,50.0,26.69999999988115
12268,1.226799999999881,169.93285180047545,-169.93285180047545,50.0,50.0,26.79999999988114
12269,1.2268999999998813,168.38874981423206,-168.38874981423206,50.0,50.0,26.899999999881352
12270,1.2269999999998813,166.85873861794656,-166.85873861794656,50.0,50.0,26.99999999988134
12271,1.2270999999998813,165.34268958246946,-165.34268958246946,50.0,50.0,27.09999999988133
12272,1.2271999999998813,163.84047521643458,-163.84047521643458,50.0,50.0,27.19999999988132
12273,1.2272999999998813,162.35196924255865,-162.35196924255865,50.0,50.0,27.299999999881308
12274,1.2273999999998813,160.8770465078956,-160.8770465078956,50.0,50.0,27.399999999881295
12275,1.2274999999998812,159.41558302942877,-159.41558302942877,50.0,50.0,27.499999999881286
12276,1.2275999999998812,157.9674559136593,-157.9674559136593,50.0,50.0,27.599999999881277
12277,1.2276999999998812,156.53254341051684,-156.53254341051684,50.0,50.0,27.699999999881264
12278,1.2277999999998812,155.1107248641953,-155.1107248641953,50.0,50.0,27.79999999988125
12279,1.2278999999998812,153.7018807527508,-153.7018807527508,50.0,50.0,27.899999999881242
12280,1.2279999999998812,152.3058926345953,-152.3058926345953,50.0,50.0,27.999999999881233
12281,1.2280999999998812,150.92264315893226,-150.92264315893226,50.0,50.0,28.09999999988122
12282,1.2281999999998812,149.55201599109057,-149.55201599109057,50.0,50.0,28.199999999881207
12283,1.2282999999998812,148.1938959272057,-148.1938959272057,50.0,50.0,28.299999999881198
12284,1.2283999999998811,146.84816876776375,-146.84816876776375,50.0,50.0,28.39999999988119
12285,1.2284999999998811,145.51472138422233,-145.51472138422233,50.0,50.0,28.499999999881176
12286,1.2285999999998811,144.19344167504178,-144.19344167504178,50.0,50.0,28.599999999881163
12287,1.228699999999881,142.88421856313286,-142.88421856313286,50.0,50.0,28.699999999881154
12288,1.228799999999881,141.58694196436164,-141.58694196436164,50.0,50.0,28.799999999881145
12289,1.228899999999881,140.30150282872546,-140.30150282872546,50.0,50.0,28.899999999881132
12290,1.228999999999881,139.02779308498629,-139.02779308498629,50.0,50.0,28.99999999988112
12291,1.229099999999881,137.76570565114798,-137.76570565114798,50.0,50.0,29.09999999988111
12292,1.229199999999881,136.51513444395715,-136.51513444395715,50.0,50.0,29.1999999998811
12293,1.229299999999881,135.2759742922182,-135.2759742922182,50.0,50.0,29.299999999881088
12294,1.229399999999881,134.04812105109633,-134.04812105109633,50.0,50.0,29.399999999881075
12295,1.229499999999881,132.83147147071435,-132.83147147071435,50.0,50.0,29.499999999881066
12296,1.229599999999881,131.6259233064803,-131.6259233064803,50.0,50.0,29.599999999881057
12297,1.229699999999881,130.43137518293216,-130.43137518293216,50.0,50.0,29.699999999881044
12298,1.229799999999881,129.24772670024208,-129.24772670024208,50.0,50.0,29.79999999988103
12299,1.229899999999881,128.07487832011967,-128.07487832011967,50.0,50.0,29.89999999988102
12300,1.229999999999881,126.91273147136812,-126.91273147136812,50.0,50.0,29.999999999881013
12301,1.230099999999881,125.76118844026762,-125.76118844026762,50.0,50.0,30.099999999881
12302,1.230199999999881,124.62015245158584,-124.62015245158584,50.0,50.0,30.199999999880987
12303,1.230299999999881,123.48952756150024,-123.48952756150024,50.0,50.0,30.299999999880978
12304,1.230399999999881,122.3692187374759,-122.3692187374759,50.0,50.0,30.39999999988097
12305,1.230499999999881,121.25913177639802,-121.25913177639802,50.0,50.0,30.499999999880956
12306,1.230599999999881,120.15917338120856,-120.15917338120856,50.0,50.0,30.599999999880943
12307,1.230699999999881,119.06925107741183,-119.06925107741183,50.0,50.0,30.699999999880934
